"hotspot_id","timestamp","filt_thermal16","filt_thermal8","filt_color","x_pos","y_pos","thumb_left","thumb_top","thumb_right","thumb_bottom","hotspot_type","species_id"
"162378","20160409010216.042GMT","CHESS_FL2_C_160409_010216.042_THERM-16BIT.PNG","CHESS_FL2_C_160409_010216.042_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010216.042_COLOR-8-BIT.JPG",589,286,5657,2633,6169,3145,"Anomaly",NA
"162457","20160409010300.708GMT","CHESS_FL2_C_160409_010300.708_THERM-16BIT.PNG","CHESS_FL2_C_160409_010300.708_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010300.708_COLOR-8-BIT.JPG",59,90,91,505,603,1017,"Anomaly",NA
"162456","20160409010300.708GMT","CHESS_FL2_C_160409_010300.708_THERM-16BIT.PNG","CHESS_FL2_C_160409_010300.708_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010300.708_COLOR-8-BIT.JPG",464,77,4381,325,4893,837,"Anomaly",NA
"162455","20160409010300.708GMT","CHESS_FL2_C_160409_010300.708_THERM-16BIT.PNG","CHESS_FL2_C_160409_010300.708_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010300.708_COLOR-8-BIT.JPG",374,26,3445,-213,3957,299,"Anomaly",NA
"163117","20160409010947.248GMT","CHESS_FL2_C_160409_010947.248_THERM-16BIT.PNG","CHESS_FL2_C_160409_010947.248_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010947.248_COLOR-8-BIT.JPG",522,240,4839,1892,5351,2404,"Anomaly",NA
"163115","20160409010947.248GMT","CHESS_FL2_C_160409_010947.248_THERM-16BIT.PNG","CHESS_FL2_C_160409_010947.248_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010947.248_COLOR-8-BIT.JPG",518,198,4795,1398,5307,1910,"Anomaly",NA
"163116","20160409010947.248GMT","CHESS_FL2_C_160409_010947.248_THERM-16BIT.PNG","CHESS_FL2_C_160409_010947.248_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010947.248_COLOR-8-BIT.JPG",114,161,556,1094,1068,1606,"Anomaly",NA
"163119","20160409010948.077GMT","CHESS_FL2_C_160409_010948.077_THERM-16BIT.PNG","CHESS_FL2_C_160409_010948.077_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010948.077_COLOR-8-BIT.JPG",50,426,-39,4040,473,4552,"Anomaly",NA
"163118","20160409010948.077GMT","CHESS_FL2_C_160409_010948.077_THERM-16BIT.PNG","CHESS_FL2_C_160409_010948.077_THERM-8-BIT.JPG","CHESS_FL2_C_160409_010948.077_COLOR-8-BIT.JPG",400,404,3720,3648,4232,4160,"Anomaly",NA
"163312","20160409011211.746GMT","CHESS_FL2_C_160409_011211.746_THERM-16BIT.PNG","CHESS_FL2_C_160409_011211.746_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011212.563_COLOR-8-BIT.JPG",489,12,3887,1661,4399,2173,"Anomaly",NA
"163315","20160409011211.746GMT","CHESS_FL2_C_160409_011211.746_THERM-16BIT.PNG","CHESS_FL2_C_160409_011211.746_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011210.209_COLOR-8-BIT.JPG",473,456,5158,-10,5670,502,"Anomaly",NA
"163314","20160409011211.746GMT","CHESS_FL2_C_160409_011211.746_THERM-16BIT.PNG","CHESS_FL2_C_160409_011211.746_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011210.209_COLOR-8-BIT.JPG",479,465,5158,-10,5670,502,"Anomaly",NA
"163313","20160409011211.746GMT","CHESS_FL2_C_160409_011211.746_THERM-16BIT.PNG","CHESS_FL2_C_160409_011211.746_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011210.209_COLOR-8-BIT.JPG",472,465,5158,92,5670,604,"Anomaly",NA
"163319","20160409011212.563GMT","CHESS_FL2_C_160409_011212.563_THERM-16BIT.PNG","CHESS_FL2_C_160409_011212.563_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011212.563_COLOR-8-BIT.JPG",531,118,4984,731,5496,1243,"Anomaly",NA
"163316","20160409011212.563GMT","CHESS_FL2_C_160409_011212.563_THERM-16BIT.PNG","CHESS_FL2_C_160409_011212.563_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011212.563_COLOR-8-BIT.JPG",533,127,4998,803,5510,1315,"Anomaly",NA
"163318","20160409011212.563GMT","CHESS_FL2_C_160409_011212.563_THERM-16BIT.PNG","CHESS_FL2_C_160409_011212.563_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011212.563_COLOR-8-BIT.JPG",423,422,3900,4032,4412,4544,"Anomaly",NA
"163317","20160409011212.563GMT","CHESS_FL2_C_160409_011212.563_THERM-16BIT.PNG","CHESS_FL2_C_160409_011212.563_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011212.563_COLOR-8-BIT.JPG",424,402,3916,3792,4428,4304,"Anomaly",NA
"163458","20160409011342.566GMT","CHESS_FL2_C_160409_011342.566_THERM-16BIT.PNG","CHESS_FL2_C_160409_011342.566_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011342.566_COLOR-8-BIT.JPG",350,142,3053,1035,3565,1547,"Anomaly",NA
"163457","20160409011342.566GMT","CHESS_FL2_C_160409_011342.566_THERM-16BIT.PNG","CHESS_FL2_C_160409_011342.566_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011342.566_COLOR-8-BIT.JPG",13,195,-124,1379,388,1891,"Anomaly",NA
"163632","20160409011551.825GMT","CHESS_FL2_C_160409_011551.825_THERM-16BIT.PNG","CHESS_FL2_C_160409_011551.825_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011551.825_COLOR-8-BIT.JPG",142,167,1311,1268,1823,1780,"Anomaly",NA
"163713","20160409011638.532GMT","CHESS_FL2_C_160409_011638.532_THERM-16BIT.PNG","CHESS_FL2_C_160409_011638.532_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011638.532_COLOR-8-BIT.JPG",611,128,5840,876,6352,1388,"Anomaly",NA
"163714","20160409011638.532GMT","CHESS_FL2_C_160409_011638.532_THERM-16BIT.PNG","CHESS_FL2_C_160409_011638.532_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011638.532_COLOR-8-BIT.JPG",6,88,3,540,515,1052,"Anomaly",NA
"163712","20160409011638.532GMT","CHESS_FL2_C_160409_011638.532_THERM-16BIT.PNG","CHESS_FL2_C_160409_011638.532_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011638.532_COLOR-8-BIT.JPG",6,340,-189,2730,323,3242,"Anomaly",NA
"163711","20160409011638.532GMT","CHESS_FL2_C_160409_011638.532_THERM-16BIT.PNG","CHESS_FL2_C_160409_011638.532_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011638.532_COLOR-8-BIT.JPG",458,163,4186,1239,4698,1751,"Anomaly",NA
"163923","20160409011944.044GMT","CHESS_FL2_C_160409_011944.044_THERM-16BIT.PNG","CHESS_FL2_C_160409_011944.044_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011944.044_COLOR-8-BIT.JPG",56,208,39,1814,551,2326,"Anomaly",NA
"163924","20160409011944.821GMT","CHESS_FL2_C_160409_011944.821_THERM-16BIT.PNG","CHESS_FL2_C_160409_011944.821_THERM-8-BIT.JPG","CHESS_FL2_C_160409_011944.821_COLOR-8-BIT.JPG",33,119,-53,818,459,1330,"Anomaly",NA
"164198","20160409012218.366GMT","CHESS_FL2_C_160409_012218.366_THERM-16BIT.PNG","CHESS_FL2_C_160409_012218.366_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012218.366_COLOR-8-BIT.JPG",606,220,5928,2023,6440,2535,"Anomaly",NA
"164199","20160409012218.366GMT","CHESS_FL2_C_160409_012218.366_THERM-16BIT.PNG","CHESS_FL2_C_160409_012218.366_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012218.366_COLOR-8-BIT.JPG",502,194,4781,1790,5293,2302,"Anomaly",NA
"164201","20160409012219.175GMT","CHESS_FL2_C_160409_012219.175_THERM-16BIT.PNG","CHESS_FL2_C_160409_012219.175_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012219.175_COLOR-8-BIT.JPG",340,229,2911,1291,3423,1803,"Anomaly",NA
"164202","20160409012219.175GMT","CHESS_FL2_C_160409_012219.175_THERM-16BIT.PNG","CHESS_FL2_C_160409_012219.175_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012219.175_COLOR-8-BIT.JPG",288,404,2502,3852,3014,4364,"Anomaly",NA
"164200","20160409012219.175GMT","CHESS_FL2_C_160409_012219.175_THERM-16BIT.PNG","CHESS_FL2_C_160409_012219.175_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012218.366_COLOR-8-BIT.JPG",259,436,2966,1994,3478,2506,"Anomaly",NA
"164333","20160409012318.479GMT","CHESS_FL2_C_160409_012318.479_THERM-16BIT.PNG","CHESS_FL2_C_160409_012318.479_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012318.479_COLOR-8-BIT.JPG",618,48,5755,7,6267,519,"Anomaly",NA
"164334","20160409012318.479GMT","CHESS_FL2_C_160409_012318.479_THERM-16BIT.PNG","CHESS_FL2_C_160409_012318.479_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012318.479_COLOR-8-BIT.JPG",210,409,1573,3794,2085,4306,"Anomaly",NA
"164527","20160409012529.261GMT","CHESS_FL2_C_160409_012529.261_THERM-16BIT.PNG","CHESS_FL2_C_160409_012529.261_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012529.261_COLOR-8-BIT.JPG",244,82,1979,440,2491,952,"Anomaly",NA
"164529","20160409012530.801GMT","CHESS_FL2_C_160409_012530.801_THERM-16BIT.PNG","CHESS_FL2_C_160409_012530.801_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012530.801_COLOR-8-BIT.JPG",608,334,5899,3053,6411,3565,"Anomaly",NA
"164576","20160409012601.609GMT","CHESS_FL2_C_160409_012601.609_THERM-16BIT.PNG","CHESS_FL2_C_160409_012601.609_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012601.609_COLOR-8-BIT.JPG",142,74,890,266,1402,778,"Anomaly",NA
"164679","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",323,424,2908,3605,3420,4117,"Anomaly",NA
"164676","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",323,416,2966,3503,3478,4015,"Anomaly",NA
"164677","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",325,392,3039,3198,3551,3710,"Anomaly",NA
"164675","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",181,129,1504,504,2016,1016,"Anomaly",NA
"164674","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",401,136,3823,600,4335,1112,"Anomaly",NA
"164678","20160409012716.079GMT","CHESS_FL2_C_160409_012716.079_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.079_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.079_COLOR-8-BIT.JPG",448,119,4307,366,4819,878,"Anomaly",NA
"164681","20160409012716.841GMT","CHESS_FL2_C_160409_012716.841_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.841_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.841_COLOR-8-BIT.JPG",286,123,2469,794,2981,1306,"Anomaly",NA
"164680","20160409012716.841GMT","CHESS_FL2_C_160409_012716.841_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.841_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.841_COLOR-8-BIT.JPG",144,52,973,31,1485,543,"Anomaly",NA
"164682","20160409012716.841GMT","CHESS_FL2_C_160409_012716.841_THERM-16BIT.PNG","CHESS_FL2_C_160409_012716.841_THERM-8-BIT.JPG","CHESS_FL2_C_160409_012716.841_COLOR-8-BIT.JPG",236,95,1944,494,2456,1006,"Anomaly",NA
"164968","20160409013007.431GMT","CHESS_FL2_C_160409_013007.431_THERM-16BIT.PNG","CHESS_FL2_C_160409_013007.431_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013007.431_COLOR-8-BIT.JPG",16,56,178,312,690,824,"Anomaly",NA
"165169","20160409013156.013GMT","CHESS_FL2_C_160409_013156.013_THERM-16BIT.PNG","CHESS_FL2_C_160409_013156.013_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013156.013_COLOR-8-BIT.JPG",350,403,3140,3590,3652,4102,"Anomaly",NA
"165474","20160409013526.864GMT","CHESS_FL2_C_160409_013526.864_THERM-16BIT.PNG","CHESS_FL2_C_160409_013526.864_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013526.864_COLOR-8-BIT.JPG",564,278,5353,2491,5865,3003,"Anomaly",NA
"165583","20160409013655.307GMT","CHESS_FL2_C_160409_013655.307_THERM-16BIT.PNG","CHESS_FL2_C_160409_013655.307_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013655.307_COLOR-8-BIT.JPG",179,77,1384,339,1896,851,"Anomaly",NA
"165582","20160409013655.307GMT","CHESS_FL2_C_160409_013655.307_THERM-16BIT.PNG","CHESS_FL2_C_160409_013655.307_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013655.307_COLOR-8-BIT.JPG",173,96,1253,629,1765,1141,"Anomaly",NA
"165694","20160409013822.760GMT","CHESS_FL2_C_160409_013822.760_THERM-16BIT.PNG","CHESS_FL2_C_160409_013822.760_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013822.760_COLOR-8-BIT.JPG",388,59,3547,106,4059,618,"Anomaly",NA
"165695","20160409013823.575GMT","CHESS_FL2_C_160409_013823.575_THERM-16BIT.PNG","CHESS_FL2_C_160409_013823.575_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013824.372_COLOR-8-BIT.JPG",492,33,4200,1848,4712,2360,"Anomaly",NA
"165696","20160409013823.575GMT","CHESS_FL2_C_160409_013823.575_THERM-16BIT.PNG","CHESS_FL2_C_160409_013823.575_THERM-8-BIT.JPG","CHESS_FL2_C_160409_013823.575_COLOR-8-BIT.JPG",60,158,135,977,647,1489,"Anomaly",NA
"165846","20160409014001.384GMT","CHESS_FL2_C_160409_014001.384_THERM-16BIT.PNG","CHESS_FL2_C_160409_014001.384_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014001.384_COLOR-8-BIT.JPG",379,96,3445,702,3957,1214,"Anomaly",NA
"165847","20160409014001.384GMT","CHESS_FL2_C_160409_014001.384_THERM-16BIT.PNG","CHESS_FL2_C_160409_014001.384_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014001.384_COLOR-8-BIT.JPG",136,254,877,2354,1389,2866,"Anomaly",NA
"165849","20160409014002.103GMT","CHESS_FL2_C_160409_014002.103_THERM-16BIT.PNG","CHESS_FL2_C_160409_014002.103_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014002.103_COLOR-8-BIT.JPG",135,113,800,555,1312,1067,"Anomaly",NA
"165848","20160409014002.103GMT","CHESS_FL2_C_160409_014002.103_THERM-16BIT.PNG","CHESS_FL2_C_160409_014002.103_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014002.103_COLOR-8-BIT.JPG",121,76,656,188,1168,700,"Anomaly",NA
"165927","20160409014033.584GMT","CHESS_FL2_C_160409_014033.584_THERM-16BIT.PNG","CHESS_FL2_C_160409_014033.584_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014033.584_COLOR-8-BIT.JPG",164,251,1367,2200,1879,2712,"Anomaly",NA
"165928","20160409014033.584GMT","CHESS_FL2_C_160409_014033.584_THERM-16BIT.PNG","CHESS_FL2_C_160409_014033.584_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014033.584_COLOR-8-BIT.JPG",138,80,839,458,1351,970,"Anomaly",NA
"166351","20160409014510.461GMT","CHESS_FL2_C_160409_014510.461_THERM-16BIT.PNG","CHESS_FL2_C_160409_014510.461_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014510.461_COLOR-8-BIT.JPG",30,392,-24,3489,488,4001,"Anomaly",NA
"166352","20160409014510.461GMT","CHESS_FL2_C_160409_014510.461_THERM-16BIT.PNG","CHESS_FL2_C_160409_014510.461_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014510.461_COLOR-8-BIT.JPG",412,265,3784,2259,4296,2771,"Anomaly",NA
"166500","20160409014856.658GMT","CHESS_FL2_C_160409_014856.658_THERM-16BIT.PNG","CHESS_FL2_C_160409_014856.658_THERM-8-BIT.JPG","CHESS_FL2_C_160409_014856.658_COLOR-8-BIT.JPG",62,113,5,687,517,1199,"Anomaly",NA
"166653","20160409015606.067GMT","CHESS_FL2_C_160409_015606.067_THERM-16BIT.PNG","CHESS_FL2_C_160409_015606.067_THERM-8-BIT.JPG","CHESS_FL2_C_160409_015606.067_COLOR-8-BIT.JPG",621,177,5986,1456,6498,1968,"Anomaly",NA
"166747","20160409020312.761GMT","CHESS_FL2_C_160409_020312.761_THERM-16BIT.PNG","CHESS_FL2_C_160409_020312.761_THERM-8-BIT.JPG","CHESS_FL2_C_160409_020312.761_COLOR-8-BIT.JPG",346,233,3155,1950,3667,2462,"Anomaly",NA
"166771","20160409020501.641GMT","CHESS_FL2_C_160409_020501.641_THERM-16BIT.PNG","CHESS_FL2_C_160409_020501.641_THERM-8-BIT.JPG","CHESS_FL2_C_160409_020501.641_COLOR-8-BIT.JPG",528,37,4882,-39,5394,473,"Anomaly",NA
"166770","20160409020501.641GMT","CHESS_FL2_C_160409_020501.641_THERM-16BIT.PNG","CHESS_FL2_C_160409_020501.641_THERM-8-BIT.JPG","CHESS_FL2_C_160409_020501.641_COLOR-8-BIT.JPG",623,292,5929,2602,6441,3114,"Anomaly",NA
"254183","20160409000756.895GMT","CHESS_FL2_P_160409_000756.895_THERM-16BIT.PNG","CHESS_FL2_P_160409_000756.895_THERM-8-BIT.JPG","CHESS_FL2_P_160409_000756.895_COLOR-8-BIT.JPG",514,229,5173,1442,5685,1954,"Anomaly",NA
"254182","20160409000756.895GMT","CHESS_FL2_P_160409_000756.895_THERM-16BIT.PNG","CHESS_FL2_P_160409_000756.895_THERM-8-BIT.JPG","CHESS_FL2_P_160409_000756.895_COLOR-8-BIT.JPG",338,106,3053,-111,3565,401,"Anomaly",NA
"259287","20160409005337.924GMT","CHESS_FL2_P_160409_005337.924_THERM-16BIT.PNG","CHESS_FL2_P_160409_005337.924_THERM-8-BIT.JPG","CHESS_FL2_P_160409_005337.924_COLOR-8-BIT.JPG",132,433,883,4039,1395,4551,"Anomaly",NA
"259554","20160409005954.456GMT","CHESS_FL2_P_160409_005954.456_THERM-16BIT.PNG","CHESS_FL2_P_160409_005954.456_THERM-8-BIT.JPG","CHESS_FL2_P_160409_005954.456_COLOR-8-BIT.JPG",263,106,2569,229,3081,741,"Anomaly",NA
"259841","20160409010305.538GMT","CHESS_FL2_P_160409_010305.538_THERM-16BIT.PNG","CHESS_FL2_P_160409_010305.538_THERM-8-BIT.JPG","CHESS_FL2_P_160409_010305.538_COLOR-8-BIT.JPG",615,351,5353,3275,5865,3787,"Anomaly",NA
"261109","20160409011708.519GMT","CHESS_FL2_P_160409_011708.519_THERM-16BIT.PNG","CHESS_FL2_P_160409_011708.519_THERM-8-BIT.JPG","CHESS_FL2_P_160409_011709.279_COLOR-8-BIT.JPG",35,15,63,1050,575,1562,"Anomaly",NA
"261414","20160409011949.242GMT","CHESS_FL2_P_160409_011949.242_THERM-16BIT.PNG","CHESS_FL2_P_160409_011949.242_THERM-8-BIT.JPG","CHESS_FL2_P_160409_011949.998_COLOR-8-BIT.JPG",620,20,6059,954,6571,1466,"Anomaly",NA
"261634","20160409012409.555GMT","CHESS_FL2_P_160409_012409.555_THERM-16BIT.PNG","CHESS_FL2_P_160409_012409.555_THERM-8-BIT.JPG","CHESS_FL2_P_160409_012409.555_COLOR-8-BIT.JPG",365,70,3707,-227,4219,285,"Anomaly",NA
"262110","20160409013111.423GMT","CHESS_FL2_P_160409_013111.423_THERM-16BIT.PNG","CHESS_FL2_P_160409_013111.423_THERM-8-BIT.JPG","CHESS_FL2_P_160409_013111.423_COLOR-8-BIT.JPG",31,96,-213,-184,299,328,"Anomaly",NA
"262881","20160409014344.448GMT","CHESS_FL2_P_160409_014344.448_THERM-16BIT.PNG","CHESS_FL2_P_160409_014344.448_THERM-8-BIT.JPG","CHESS_FL2_P_160409_014344.448_COLOR-8-BIT.JPG",494,153,5308,640,5820,1152,"Anomaly",NA
"139593","20160408235346.998GMT","CHESS_FL2_S_160408_235346.998_THERM-16BIT.PNG","CHESS_FL2_S_160408_235346.998_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235347.447_COLOR-8-BIT.JPG",49,16,314,1154,826,1666,"Anomaly",NA
"139771","20160408235521.885GMT","CHESS_FL2_S_160408_235521.885_THERM-16BIT.PNG","CHESS_FL2_S_160408_235521.885_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235521.885_COLOR-8-BIT.JPG",267,379,2124,3254,2636,3766,"Anomaly",NA
"139830","20160408235552.069GMT","CHESS_FL2_S_160408_235552.069_THERM-16BIT.PNG","CHESS_FL2_S_160408_235552.069_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235552.069_COLOR-8-BIT.JPG",455,188,4471,1243,4983,1755,"Anomaly",NA
"139828","20160408235552.069GMT","CHESS_FL2_S_160408_235552.069_THERM-16BIT.PNG","CHESS_FL2_S_160408_235552.069_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235552.607_COLOR-8-BIT.JPG",394,37,3774,2159,4286,2671,"Anomaly",NA
"139829","20160408235552.069GMT","CHESS_FL2_S_160408_235552.069_THERM-16BIT.PNG","CHESS_FL2_S_160408_235552.069_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235552.069_COLOR-8-BIT.JPG",450,292,4445,2276,4957,2788,"Anomaly",NA
"139856","20160408235605.765GMT","CHESS_FL2_S_160408_235605.765_THERM-16BIT.PNG","CHESS_FL2_S_160408_235605.765_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235605.765_COLOR-8-BIT.JPG",291,329,2595,2840,3107,3352,"Anomaly",NA
"139854","20160408235605.765GMT","CHESS_FL2_S_160408_235605.765_THERM-16BIT.PNG","CHESS_FL2_S_160408_235605.765_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235605.765_COLOR-8-BIT.JPG",310,320,2687,2912,3199,3424,"Anomaly",NA
"139857","20160408235605.765GMT","CHESS_FL2_S_160408_235605.765_THERM-16BIT.PNG","CHESS_FL2_S_160408_235605.765_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235605.765_COLOR-8-BIT.JPG",282,220,2449,1927,2961,2439,"Anomaly",NA
"139855","20160408235605.765GMT","CHESS_FL2_S_160408_235605.765_THERM-16BIT.PNG","CHESS_FL2_S_160408_235605.765_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235605.765_COLOR-8-BIT.JPG",289,337,2525,3182,3037,3694,"Anomaly",NA
"139858","20160408235606.368GMT","CHESS_FL2_S_160408_235606.368_THERM-16BIT.PNG","CHESS_FL2_S_160408_235606.368_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235606.368_COLOR-8-BIT.JPG",510,162,5000,1064,5512,1576,"Anomaly",NA
"139887","20160408235618.642GMT","CHESS_FL2_S_160408_235618.642_THERM-16BIT.PNG","CHESS_FL2_S_160408_235618.642_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235618.642_COLOR-8-BIT.JPG",72,91,178,325,690,837,"Anomaly",NA
"139892","20160408235620.699GMT","CHESS_FL2_S_160408_235620.699_THERM-16BIT.PNG","CHESS_FL2_S_160408_235620.699_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235621.242_COLOR-8-BIT.JPG",369,39,3673,1285,4185,1797,"Anomaly",NA
"139896","20160408235623.800GMT","CHESS_FL2_S_160408_235623.800_THERM-16BIT.PNG","CHESS_FL2_S_160408_235623.800_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235623.800_COLOR-8-BIT.JPG",451,306,4155,2634,4667,3146,"Anomaly",NA
"139897","20160408235623.800GMT","CHESS_FL2_S_160408_235623.800_THERM-16BIT.PNG","CHESS_FL2_S_160408_235623.800_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235624.320_COLOR-8-BIT.JPG",487,20,4816,1304,5328,1816,"Anomaly",NA
"139898","20160408235624.320GMT","CHESS_FL2_S_160408_235624.320_THERM-16BIT.PNG","CHESS_FL2_S_160408_235624.320_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235624.828_COLOR-8-BIT.JPG",471,20,4600,1192,5112,1704,"Anomaly",NA
"139903","20160408235628.725GMT","CHESS_FL2_S_160408_235628.725_THERM-16BIT.PNG","CHESS_FL2_S_160408_235628.725_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235629.364_COLOR-8-BIT.JPG",432,14,4381,937,4893,1449,"Anomaly",NA
"139928","20160408235642.945GMT","CHESS_FL2_S_160408_235642.945_THERM-16BIT.PNG","CHESS_FL2_S_160408_235642.945_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235642.945_COLOR-8-BIT.JPG",29,94,-185,49,327,561,"Anomaly",NA
"139948","20160408235652.233GMT","CHESS_FL2_S_160408_235652.233_THERM-16BIT.PNG","CHESS_FL2_S_160408_235652.233_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235652.233_COLOR-8-BIT.JPG",591,200,5190,1346,5702,1858,"Anomaly",NA
"139949","20160408235652.233GMT","CHESS_FL2_S_160408_235652.233_THERM-16BIT.PNG","CHESS_FL2_S_160408_235652.233_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235652.720_COLOR-8-BIT.JPG",377,24,4254,954,4766,1466,"Anomaly",NA
"139947","20160408235652.233GMT","CHESS_FL2_S_160408_235652.233_THERM-16BIT.PNG","CHESS_FL2_S_160408_235652.233_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235652.233_COLOR-8-BIT.JPG",403,241,3176,1728,3688,2240,"Anomaly",NA
"139954","20160408235653.849GMT","CHESS_FL2_S_160408_235653.849_THERM-16BIT.PNG","CHESS_FL2_S_160408_235653.849_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235654.295_COLOR-8-BIT.JPG",219,35,1843,1009,2355,1521,"Anomaly",NA
"139955","20160408235653.849GMT","CHESS_FL2_S_160408_235653.849_THERM-16BIT.PNG","CHESS_FL2_S_160408_235653.849_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235653.849_COLOR-8-BIT.JPG",257,159,2352,812,2864,1324,"Anomaly",NA
"139993","20160408235722.068GMT","CHESS_FL2_S_160408_235722.068_THERM-16BIT.PNG","CHESS_FL2_S_160408_235722.068_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235722.696_COLOR-8-BIT.JPG",92,16,913,2035,1425,2547,"Anomaly",NA
"139991","20160408235722.068GMT","CHESS_FL2_S_160408_235722.068_THERM-16BIT.PNG","CHESS_FL2_S_160408_235722.068_THERM-8-BIT.JPG","CHESS_FL2_S_160408_235722.068_COLOR-8-BIT.JPG",271,85,2228,274,2740,786,"Anomaly",NA
