id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom, updated_left, updated_top, updated_right, updated_bottom, updated, status
-1,CHESS2016_N94S_FL29_S__20160531233756.053GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160531233756.899GMT_THERM-16BIT.PNG,204625,Duplicate,Ringed Seal,Likely,No,83,500,571,1369,1083,1881,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL29_S__20160531233847.963GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160531233847.182GMT_THERM-16BIT.PNG,204626,Animal,Ringed Seal,Guess,No,87,35,125,2530,637,3042,353,2776,401,2797,true,none
-1,CHESS2016_N94S_FL29_S__20160531235143.554GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160531235143.554GMT_THERM-16BIT.PNG,204628,Animal,Bearded Seal,Likely,No,85,322,224,2754,736,3266,448,3004,511,3037,true,none
-1,CHESS2016_N94S_FL29_S__20160601000943.394GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601000943.394GMT_THERM-16BIT.PNG,204630,Animal,Ringed Seal,100%,No,113,110,702,339,1214,851,855,629,919,668,true,none
-1,CHESS2016_N94S_FL29_S__20160601000943.394GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601000943.394GMT_THERM-16BIT.PNG,204631,Animal,Ringed Seal,Likely,No,114,102,648,296,1160,808,877,525,936,585,true,none
-1,CHESS2016_N94S_FL29_S__20160601001110.139GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601001110.139GMT_THERM-16BIT.PNG,204632,Animal,Ringed Seal,100%,No,347,245,3286,1819,3798,2331,3479,2080,3547,2136,true,none
-1,CHESS2016_N94S_FL29_S__20160601001207.875GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601001207.875GMT_THERM-16BIT.PNG,204633,Animal,Ringed Seal,Likely,No,84,244,252,1994,764,2506,489,2252,511,2292,true,none
-1,CHESS2016_N94S_FL29_S__20160601001329.937GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601001329.937GMT_THERM-16BIT.PNG,204634,Animal,Ringed Seal,100%,No,124,238,767,1666,1279,2178,952,1906,1011,1953,true,none
-1,CHESS2016_N94S_FL29_S__20160601001948.766GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601001948.766GMT_THERM-16BIT.PNG,204639,Animal,Ringed Seal,Likely,No,510,142,4909,577,5421,1089,5129,811,5203,872,true,none
-1,CHESS2016_N94S_FL29_S__20160601003249.737GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003249.737GMT_THERM-16BIT.PNG,204926,Animal,Ringed Seal,Likely,No,442,87,4161,248,4673,760,4402,481,4433,539,true,none
-1,CHESS2016_N94S_FL29_S__20160601003249.737GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003249.737GMT_THERM-16BIT.PNG,204927,Animal,Ringed Seal,Guess,No,294,83,2602,254,3114,766,2833,503,2865,524,true,none
-1,CHESS2016_N94S_FL29_S__20160601003249.737GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003249.737GMT_THERM-16BIT.PNG,204929,Animal,Ringed Seal,Guess,No,440,80,4139,174,4651,686,4382,401,4420,453,true,none
-1,CHESS2016_N94S_FL29_S__20160601003250.498GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003249.737GMT_THERM-16BIT.PNG,204928.1,Animal,Ringed Seal,Guess,No,510,8,4827,2184,5339,2696,5068,2421,5107,2463,true,none
-1,CHESS2016_N94S_FL29_S__20160601003250.498GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003250.498GMT_THERM-16BIT.PNG,204928.2,Animal,Ringed Seal,Guess,No,466,216,4403,1587,4915,2099,4652,1870,4692,1912,true,none
-1,CHESS2016_N94S_FL29_S__20160601003250.498GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003250.498GMT_THERM-16BIT.PNG,204930,Animal,Ringed Seal,Guess,No,0,0,4101,2920,4613,3432,4343,3151,4382,3203,true,none
-1,CHESS2016_N94S_FL29_S__20160601003256.403GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601003256.403GMT_THERM-16BIT.PNG,204931,Animal,Ringed Seal,Guess,No,453,276,4284,2213,4796,2725,4523,2452,4567,2492,true,none
-1,CHESS2016_N94S_FL29_S__20160601004214.273GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601004214.273GMT_THERM-16BIT.PNG,205031,Animal,Ringed Seal,100%,No,65,200,-39,1282,473,1794,183,1515,222,1595,true,none
-1,CHESS2016_N94S_FL29_S__20160601004411.092GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL29_S__20160601004411.092GMT_THERM-16BIT.PNG,205037,Animal,Polar Bear,100%,No,96,214,503,1748,1015,2260,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL3_C__20160410000730.656GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL3_C__20160410000729.896GMT_THERM-16BIT.PNG,4526,Animal,Ringed Seal,100%,No,575,43,5173,1732,5685,2244,5403,1963,5459,2033,true,bad_res
-1,CHESS2016_N94S_FL3_P__20160410000302.607GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL3_P__20160410000301.863GMT_THERM-16BIT.PNG,108694,Animal,Bearded Seal,100%,No,571,25,5899,832,6411,1344,6125,1032,6174,1167,true,none
-1,CHESS2016_N94S_FL3_P__20160410001313.338GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL3_P__20160410001312.857GMT_THERM-16BIT.PNG,109037,Animal,Ringed Seal,100%,No,173,39,1021,1195,1533,1707,1275,1409,1346,1459,true,none
-1,CHESS2016_N94S_FL3_P__20160410001330.474GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL3_P__20160410001330.474GMT_THERM-16BIT.PNG,109042,Animal,Ringed Seal,100%,No,502,131,5144,92,5656,604,5383,331,5438,393,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20546,Animal,Ringed Seal,100%,No,72,293,121,2317,633,2829,351,2543,408,2601,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20547,Animal,Ringed Seal,100%,No,47,289,-156,2284,356,2796,76,2515,119,2587,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20548,Animal,Ringed Seal,100%,No,73,253,133,1885,645,2397,348,2127,396,2182,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20549,Animal,Ringed Seal,100%,No,67,248,58,1822,570,2334,289,2080,330,2128,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20550,Animal,Ringed Seal,100%,No,83,308,254,2452,766,2964,464,2709,509,2778,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20551,Animal,Ringed Seal,100%,No,45,344,-168,2864,344,3376,63,3099,103,3170,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20552,Animal,Ringed Seal,100%,No,108,274,524,2112,1036,2624,742,2333,793,2403,true,none
-1,CHESS2016_N94S_FL4_C__20160410182256.307GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410182256.307GMT_THERM-16BIT.PNG,20553,Animal,Ringed Seal,100%,No,86,254,284,1909,796,2421,510,2148,544,2208,true,none
-1,CHESS2016_N94S_FL4_C__20160410183620.090GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410183620.090GMT_THERM-16BIT.PNG,20704,Animal,Ringed Seal,100%,No,123,100,639,304,1151,816,858,552,930,588,true,none
-1,CHESS2016_N94S_FL4_C__20160410183620.851GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410183620.851GMT_THERM-16BIT.PNG,20705,Duplicate,Ringed Seal,100%,No,74,416,134,3689,646,4201,347,3939,421,3980,true,none
-1,CHESS2016_N94S_FL4_C__20160410184336.656GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410184335.841GMT_THERM-16BIT.PNG,20959,Animal,Ringed Seal,100%,No,108,64,92,3111,604,3623,326,3356,385,3412,true,none
-1,CHESS2016_N94S_FL4_C__20160410192212.706GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192212.706GMT_THERM-16BIT.PNG,22915,Animal,Bearded Seal,100%,No,337,118,2717,228,3229,740,2952,426,3000,547,true,none
-1,CHESS2016_N94S_FL4_C__20160410192212.706GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192212.706GMT_THERM-16BIT.PNG,22916,Animal,Bearded Seal,Guess,No,376,122,3120,268,3632,780,3369,484,3407,551,true,none
-1,CHESS2016_N94S_FL4_C__20160410192331.267GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192331.267GMT_THERM-16BIT.PNG,23000,Animal,Ringed Seal,100%,No,215,268,1481,1994,1993,2506,1736,2206,1779,2294,true,none
-1,CHESS2016_N94S_FL4_C__20160410192758.481GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192758.481GMT_THERM-16BIT.PNG,23215,Animal,Bearded Seal,Likely,No,338,154,2731,781,3243,1293,2977,992,3017,1065,true,none
-1,CHESS2016_N94S_FL4_C__20160410192759.216GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192759.216GMT_THERM-16BIT.PNG,23216,Duplicate,Bearded Seal,Likely,No,367,446,3074,3857,3586,4369,3319,4074,3358,4153,true,none
-1,CHESS2016_N94S_FL4_C__20160410192830.760GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192829.695GMT_THERM-16BIT.PNG,23232,Duplicate,Bearded Seal,100%,No,190,23,1500,4040,2012,4552,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL4_C__20160410192830.760GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410192830.760GMT_THERM-16BIT.PNG,23233,Animal,Bearded Seal,100%,No,219,491,1485,4040,1997,4552,1726,4240,1831,4360,true,none
-1,CHESS2016_N94S_FL4_C__20160410195431.949GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410195431.949GMT_THERM-16BIT.PNG,23858,Animal,Ringed Seal,100%,No,359,178,2992,1440,3504,1952,3224,1665,3278,1750,true,none
-1,CHESS2016_N94S_FL4_C__20160410195435.546GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410195435.546GMT_THERM-16BIT.PNG,23860,Animal,Bearded Seal,Likely,No,372,168,2919,704,3431,1216,3166,920,3205,995,true,none
-1,CHESS2016_N94S_FL4_C__20160410195528.008GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410195528.008GMT_THERM-16BIT.PNG,23876,Animal,Ringed Seal,100%,No,603,213,5492,1456,6004,1968,5735,1666,5783,1739,true,none
-1,CHESS2016_N94S_FL4_C__20160410200007.344GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410200007.344GMT_THERM-16BIT.PNG,23992,Animal,Ringed Seal,100%,No,298,179,2342,1282,2854,1794,2509,1536,2597,1592,true,none
-1,CHESS2016_N94S_FL4_C__20160410201219.413GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410201219.413GMT_THERM-16BIT.PNG,24389,Animal,Bearded Seal,Likely,No,402,136,3796,338,4308,850,4022,576,4106,629,true,none
-1,CHESS2016_N94S_FL4_C__20160410202424.331GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410202423.554GMT_THERM-16BIT.PNG,24704,Duplicate,Bearded Seal,100%,No,622,61,5419,3184,5931,3696,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL4_C__20160410202424.331GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410202424.331GMT_THERM-16BIT.PNG,24705,Animal,Bearded Seal,100%,No,571,381,5454,3194,5966,3706,5645,3412,5741,3506,true,none
-1,CHESS2016_N94S_FL4_C__20160410204621.723GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410204621.723GMT_THERM-16BIT.PNG,25424,Animal,Bearded Seal,Likely,No,192,142,1326,106,1838,618,1555,326,1600,460,true,none
-1,CHESS2016_N94S_FL4_C__20160410211011.623GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410211011.623GMT_THERM-16BIT.PNG,26266,Animal,Bearded Seal,100%,No,504,218,4415,1562,4927,2074,4646,1749,4710,1871,true,none
-1,CHESS2016_N94S_FL4_C__20160410212043.697GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410212043.697GMT_THERM-16BIT.PNG,26584,Animal,Bearded Seal,Guess,No,214,54,1428,-176,1940,336,1645,60,1724,97,true,none
-1,CHESS2016_N94S_FL4_C__20160410212550.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410212550.294GMT_THERM-16BIT.PNG,26676,Animal,Ringed Seal,100%,No,228,190,1790,1006,2302,1518,2013,1285,2087,1325,true,none
-1,CHESS2016_N94S_FL4_C__20160410213133.730GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410213133.730GMT_THERM-16BIT.PNG,26713,Animal,Fox,Guess,No,127,169,577,738,1089,1250,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL4_C__20160410213550.885GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410213550.885GMT_THERM-16BIT.PNG,26765,Animal,Bearded Seal,100%,No,69,245,64,1819,576,2331,261,2050,379,2117,true,none
-1,CHESS2016_N94S_FL4_C__20160410221052.654GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410221052.654GMT_THERM-16BIT.PNG,27549,Animal,Fox,Guess,No,429,371,3751,3097,4263,3609,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL4_C__20160410221650.728GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410221650.728GMT_THERM-16BIT.PNG,27583,Animal,Ringed Seal,100%,No,310,343,2412,1928,2924,2440,2644,2168,2700,2207,true,none
-1,CHESS2016_N94S_FL4_C__20160410222301.222GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410222301.222GMT_THERM-16BIT.PNG,27586,Animal,Ringed Seal,100%,No,203,139,1332,936,1844,1448,1566,1156,1612,1230,true,none
-1,CHESS2016_N94S_FL4_C__20160410222302.049GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410222302.049GMT_THERM-16BIT.PNG,27587,Duplicate,Ringed Seal,100%,No,224,448,1531,3979,2043,4491,1773,4208,1816,4273,true,none
-1,CHESS2016_N94S_FL4_C__20160410222711.849GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410222711.849GMT_THERM-16BIT.PNG,27588,Animal,Bearded Seal,100%,No,160,152,899,701,1411,1213,1117,895,1175,1035,true,none
-1,CHESS2016_N94S_FL4_C__20160410222712.510GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410222712.510GMT_THERM-16BIT.PNG,27589,Animal,Bearded Seal,100%,No,305,144,2415,745,2927,1257,2665,965,2739,1089,true,none
-1,CHESS2016_N94S_FL4_C__20160410223140.351GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410223140.351GMT_THERM-16BIT.PNG,27590,Animal,Ringed Seal,Likely,No,593,201,5504,1444,6016,1956,5720,1683,5794,1725,true,none
-1,CHESS2016_N94S_FL4_C__20160410223140.351GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410223141.100GMT_THERM-16BIT.PNG,27591,Duplicate,Ringed Seal,Likely,No,590,486,5519,4149,6031,4661,6015,3910,6062,3956,true,bad_res
-1,CHESS2016_N94S_FL4_C__20160410223148.090GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_C__20160410223148.090GMT_THERM-16BIT.PNG,27592,Animal,Ringed Seal,100%,No,388,184,3445,1137,3957,1649,3606,1374,3672,1408,true,none
-1,CHESS2016_N94S_FL4_P__20160410182257.238GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410182256.501GMT_THERM-16BIT.PNG,109155,Animal,Ringed Seal,100%,No,147,32,629,1761,1141,2273,864,2016,910,2096,true,none
-1,CHESS2016_N94S_FL4_P__20160410184512.383GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410184511.585GMT_THERM-16BIT.PNG,111428,Animal,Ringed Seal,Likely,No,278,13,2327,1297,2839,1809,2594,1540,2625,1584,true,none
-1,CHESS2016_N94S_FL4_P__20160410190032.865GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410190032.865GMT_THERM-16BIT.PNG,116329,Animal,Ringed Seal,Likely,No,529,168,5256,157,5768,669,5488,398,5543,431,true,bad_res
-1,CHESS2016_N94S_FL4_P__20160410190102.003GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410190102.003GMT_THERM-16BIT.PNG,116453,Animal,Ringed Seal,Likely,No,562,130,5910,94,6422,606,6143,334,6193,371,true,none
-1,CHESS2016_N94S_FL4_P__20160410191409.395GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191409.395GMT_THERM-16BIT.PNG,119063,Animal,Bearded Seal,100%,No,126,161,528,904,1040,1416,742,1095,839,1225,true,none
-1,CHESS2016_N94S_FL4_P__20160410191433.129GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191432.329GMT_THERM-16BIT.PNG,119104,Animal,Bearded Seal,Likely,No,393,95,4115,2428,4627,2940,4312,2648,4411,2733,true,none
-1,CHESS2016_N94S_FL4_P__20160410191450.412GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191450.412GMT_THERM-16BIT.PNG,119158,Animal,Bearded Seal,Guess,No,526,92,5376,77,5888,589,5605,321,5690,368,true,none
-1,CHESS2016_N94S_FL4_P__20160410191521.064GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191520.599GMT_THERM-16BIT.PNG,119191,Animal,Bearded Seal,Likely,No,374,34,3672,429,4184,941,3904,643,3948,728,true,none
-1,CHESS2016_N94S_FL4_P__20160410191600.070GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191600.070GMT_THERM-16BIT.PNG,119192,Animal,Ringed Seal,100%,No,100,147,127,-60,639,452,362,163,402,240,true,none
-1,CHESS2016_N94S_FL4_P__20160410191821.723GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191821.723GMT_THERM-16BIT.PNG,119269,Animal,Ringed Seal,Likely,No,474,136,4770,667,5282,1179,5013,900,5045,957,true,none
-1,CHESS2016_N94S_FL4_P__20160410191821.723GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191821.723GMT_THERM-16BIT.PNG,119270,Animal,Ringed Seal,Likely,No,442,158,4345,905,4857,1417,4602,1170,4656,1208,true,none
-1,CHESS2016_N94S_FL4_P__20160410191956.922GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410191956.109GMT_THERM-16BIT.PNG,119606,Animal,Bearded Seal,Likely,No,427,17,4694,1137,5206,1649,4942,1355,4969,1424,true,bad_res
-1,CHESS2016_N94S_FL4_P__20160410192510.360GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192509.858GMT_THERM-16BIT.PNG,120595,Animal,Ringed Seal,Likely,No,528,102,5564,1488,6076,2000,5790,1722,5840,1772,true,none
-1,CHESS2016_N94S_FL4_P__20160410192510.360GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192510.360GMT_THERM-16BIT.PNG,120597,Animal,Ringed Seal,Likely,No,464,167,4546,212,5058,724,4786,441,4850,484,true,none
-1,CHESS2016_N94S_FL4_P__20160410192510.360GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192510.360GMT_THERM-16BIT.PNG,120598,Animal,Ringed Seal,Likely,No,470,151,4624,24,5136,536,4857,261,4908,299,true,none
-1,CHESS2016_N94S_FL4_P__20160410192510.852GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192510.360GMT_THERM-16BIT.PNG,120596,Duplicate,Ringed Seal,Likely,No,482,17,4985,284,5497,796,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL4_P__20160410192510.852GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192510.852GMT_THERM-16BIT.PNG,120599,Animal,Ringed Seal,Likely,No,493,162,4981,283,5493,795,5215,506,5258,563,true,none
-1,CHESS2016_N94S_FL4_P__20160410192945.351GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410192944.604GMT_THERM-16BIT.PNG,121418,Animal,Ringed Seal,100%,No,297,59,2894,1921,3406,2433,3130,2129,3173,2207,true,none
-1,CHESS2016_N94S_FL4_P__20160410193005.550GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410193005.550GMT_THERM-16BIT.PNG,121469,Animal,Ringed Seal,Likely,No,99,98,179,-39,691,473,421,163,472,243,true,none
-1,CHESS2016_N94S_FL4_P__20160410193005.550GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410193005.550GMT_THERM-16BIT.PNG,121470,Animal,Ringed Seal,Likely,No,220,198,1616,1195,2128,1707,1894,1418,1939,1494,true,none
-1,CHESS2016_N94S_FL4_P__20160410193058.892GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410193058.892GMT_THERM-16BIT.PNG,121596,Animal,Ringed Seal,100%,No,146,198,765,1367,1277,1879,1018,1576,1066,1646,true,none
-1,CHESS2016_N94S_FL4_P__20160410193523.877GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410193523.877GMT_THERM-16BIT.PNG,122149,Animal,Ringed Seal,Likely,No,480,160,4810,963,5322,1475,5042,1177,5079,1235,true,none
-1,CHESS2016_N94S_FL4_P__20160410200243.133GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410200243.133GMT_THERM-16BIT.PNG,123749,Animal,Ringed Seal,Guess,No,391,198,3775,1381,4287,1893,4016,1606,4067,1658,true,none
-1,CHESS2016_N94S_FL4_P__20160410201015.387GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410201014.340GMT_THERM-16BIT.PNG,124412,Animal,Ringed Seal,Guess,No,610,20,6261,2269,6773,2781,6494,2514,6534,2573,true,bad_res
-1,CHESS2016_N94S_FL4_P__20160410201144.666GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410201144.666GMT_THERM-16BIT.PNG,124885,Animal,Ringed Seal,Guess,No,148,219,948,1297,1460,1809,1191,1524,1222,1584,true,none
-1,CHESS2016_N94S_FL4_P__20160410201228.214GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410201227.694GMT_THERM-16BIT.PNG,125053,Animal,Ringed Seal,Likely,No,595,72,6104,1095,6616,1607,6343,1334,6399,1390,true,bad_res
-1,CHESS2016_N94S_FL4_P__20160410201827.077GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410201826.561GMT_THERM-16BIT.PNG,125680,Animal,Ringed Seal,100%,No,121,67,295,1108,807,1620,522,1351,598,1391,true,none
-1,CHESS2016_N94S_FL4_P__20160410202903.575GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410202903.575GMT_THERM-16BIT.PNG,127381,Animal,Ringed Seal,100%,No,559,77,5840,-126,6352,386,6086,117,6140,177,true,none
-1,CHESS2016_N94S_FL4_P__20160410211444.642GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410211444.152GMT_THERM-16BIT.PNG,132799,Animal,Ringed Seal,Likely,No,341,27,3439,1081,3951,1593,3656,1318,3720,1359,true,none
-1,CHESS2016_N94S_FL4_P__20160410212106.018GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410212106.018GMT_THERM-16BIT.PNG,133238,Animal,Ringed Seal,Likely,No,577,116,6000,382,6512,894,6224,633,6283,692,true,none
-1,CHESS2016_N94S_FL4_P__20160410212831.016GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410212831.016GMT_THERM-16BIT.PNG,133427,Animal,Bearded Seal,Likely,No,428,107,4249,179,4761,691,4471,425,4559,462,true,none
-1,CHESS2016_N94S_FL4_P__20160410212843.959GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410212843.128GMT_THERM-16BIT.PNG,133460,Animal,Bearded Seal,Likely,No,513,76,5695,2124,6207,2636,5919,2403,5992,2487,true,none
-1,CHESS2016_N94S_FL4_P__20160410213246.697GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410213246.697GMT_THERM-16BIT.PNG,133534,Animal,Ringed Seal,100%,No,468,92,4795,-24,5307,488,5031,230,5064,290,true,none
-1,CHESS2016_N94S_FL4_P__20160410213246.697GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410213246.697GMT_THERM-16BIT.PNG,133535,Animal,Ringed Seal,100%,No,474,80,4875,-150,5387,362,5115,85,5143,137,true,none
-1,CHESS2016_N94S_FL4_P__20160410213402.572GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410213402.572GMT_THERM-16BIT.PNG,133553,Animal,Ringed Seal,100%,No,456,104,4607,164,5119,676,4851,415,4887,483,true,none
-1,CHESS2016_N94S_FL4_P__20160410213757.900GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410213757.270GMT_THERM-16BIT.PNG,133729,Animal,Ringed Seal,Likely,No,320,112,2908,2603,3420,3115,3141,2852,3217,2886,true,none
-1,CHESS2016_N94S_FL4_P__20160410214413.200GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410214413.200GMT_THERM-16BIT.PNG,134546,Animal,Bearded Seal,100%,No,66,207,-97,1471,415,1983,101,1647,167,1775,true,none
-1,CHESS2016_N94S_FL4_P__20160410220638.053GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410220638.053GMT_THERM-16BIT.PNG,135917,Animal,Ringed Seal,100%,No,124,125,455,-155,967,357,707,68,769,135,true,none
-1,CHESS2016_N94S_FL4_P__20160410220936.368GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL4_P__20160410220935.852GMT_THERM-16BIT.PNG,136010,Animal,Ringed Seal,Likely,No,162,50,1078,697,1590,1209,1310,925,1362,983,true,none
